nBase,VE2_A,nHetero,nF,ATSC7are,AATSC0d,GATS1dv,GATS1s,BCUTs-1h,nBondsT,C3SP3,Xc-5d,NaasC,NssssC,NaaN,IC2,PEOE_VSA3,nHRing,nARing,nFAHRing,JGI2,MAXaaCH
2,0.1347205279456318,9,4,-5.087473828124997,0.7078993055555557,0.450073001059231,0.5911631614053579,8.006043611349131,0,1,0.9138546105209068,9,1,3,4.876629167387822,32.522021965229364,3,1,1,0.0848484848484848,1.8076615121357185
2,0.1618954349730544,9,1,1.733543005540167,0.7070637119113572,0.4845269760253045,0.6580674356791544,8.001919092371491,0,1,0.4267766952966369,5,1,2,4.945038697540245,19.350776822204907,2,1,0,0.0968660968660969,1.530949074074074
2,0.1112531215838236,10,2,4.729490137059927,0.8239720505240526,0.4575734505849634,0.6126696701378777,8.002965686176385,1,4,0.9178488132764072,5,3,1,5.094351271847248,8.78083009534964,3,3,1,0.1055555555555556,1.5273110355253212
2,0.1377188006212666,11,0,5.792899999999992,0.8417159763313611,0.532996858080267,0.7794592705549606,7.014576645224744,0,2,2.1110940331779955,5,2,2,4.776610871654405,18.385754026223356,3,1,0,0.1244444444444444,1.573682270233196
2,0.1572660139775914,7,3,-2.5624108987603305,0.7169421487603306,0.4511669724435682,0.5786961004199922,8.005278181676164,0,3,0.6862781484555007,3,1,0,4.578638720860853,18.163649875660127,1,3,1,0.0910493827160494,1.5768327191987908
2,0.1192981221089996,11,2,-2.075869279999999,0.7023999999999998,0.4607242232330573,0.6426449663880783,8.004642117708164,1,2,0.8041292786532587,5,1,2,5.293660689688187,23.74119186987973,2,2,1,0.0891203703703704,1.4940558354884654
2,0.1201075322451968,12,1,-2.753854018644472,0.6575963718820865,0.4631376100063552,0.6370299034402178,8.001921561041707,0,1,0.7147488158550096,9,1,2,5.241335034982453,19.350776822204907,4,3,1,0.0811287477954144,1.9421027323733644
2,0.1069654023820986,14,5,5.761952263374456,0.9235253772290806,0.4469336735261712,0.6562562074268374,8.008559306506358,0,2,1.5968895439752655,5,3,2,5.157393752043276,27.166584121573,2,2,1,0.1044061302681992,1.3484909585964782
1,0.1289186356897894,9,1,0.0168294981154878,0.710970045625868,0.5538399010318,0.7144823549430681,8.001923541992863,0,1,1.2508306395915203,8,1,0,4.838797733312797,12.808212032003755,1,0,0,0.0931899641577061,1.997300541117816
2,0.1376442957093079,13,5,4.056826999999995,0.8016,0.3888346958999134,0.6368728052725676,8.00854749271987,0,1,0.9317646726185456,6,2,2,5.1985629396449164,23.74119186987973,2,1,0,0.0958605664488017,1.2294202333711262
1,0.1345917282831314,5,0,-0.8539535900103973,0.5351196670135276,0.6734526266825595,0.7662531419563814,7.008273754124383,0,0,0.4392380789857581,6,0,0,4.077698527465813,0.0,1,1,1,0.0670859538784067,2.046630938238984
1,0.1309245153461168,10,2,2.5542049861495864,0.5934903047091413,0.5527712264150944,0.5636638824995122,8.002971613325846,0,1,0.5852871903890683,5,0,0,4.749504436513961,8.78083009534964,2,2,0,0.0625,1.9089756037520773
2,0.1413827195182997,10,0,-0.5723469819300269,0.6697424067666281,0.5077680525164114,0.7290622869636971,7.008271934742668,0,3,0.5812242912240136,4,1,3,5.118216273216781,14.960361774530089,4,3,1,0.0881642512077295,1.8298923952296968
2,0.1375070440727809,10,3,2.1417829931972774,0.7732426303854875,0.4441953427836469,0.5820889358834046,8.004013915050402,0,2,0.6322764953573226,6,1,1,5.011365041826378,23.147628396607335,2,2,1,0.0972222222222222,1.6145177362854133
2,0.1334205326507323,12,2,-1.0979754437869818,0.8354289940828404,0.4967976282871507,0.6815522678288478,8.002939532346709,0,2,2.086686264943541,5,2,2,5.026986833359288,27.166584121573,2,1,0,0.122004357298475,1.2452642162364382
2,0.1576830951572068,7,2,-0.4010635581711165,0.6772295156179268,0.5018695681315491,0.6058276644410512,8.002960240258393,0,2,0.5118371904769444,5,1,0,4.779985193027282,13.773234827985306,2,2,1,0.095959595959596,1.9747770427424107
1,0.1012316368277477,9,0,-2.3794398731668265,0.6621746597965386,0.6551600074639056,0.7785383754404761,7.014584748295113,0,2,0.9204313488265112,4,1,0,5.048984951053499,8.417796984328938,2,1,1,0.0854700854700855,1.9874808294976487
1,0.1031616010070091,11,0,1.954890291629856,0.6153263476833732,0.6646752843743624,0.7368531791003333,7.0150455850549776,0,0,1.138071187457698,6,0,0,5.1047649667614925,8.417796984328938,1,0,0,0.0791476407914764,2.0483974018099094
2,0.1061857929568477,11,2,5.59237463047567,0.7508734211233542,0.4345629663235466,0.5348358381989293,8.002967246360223,1,3,0.917848813276407,5,2,1,5.180336722631454,8.78083009534964,3,3,1,0.103578154425612,1.5212356350559813
0,0.1364124443809034,7,0,-0.0310080246913587,0.5531550068587108,0.6225913463268673,1.064779560252994,4.0052952845452925,0,0,0.3309330932755814,9,0,3,4.539785810679001,14.951935562841625,3,0,0,0.0610021786492375,2.1095538863693624
0,0.1386897142104483,5,0,-4.256264086914056,0.531005859375,0.4552074513124471,0.5819457041084359,7.009363982559439,0,0,0.8877499734158205,2,1,0,3.9056390622295662,0.0,1,0,0,0.0833333333333333,1.7383679488400812
0,0.176533601376342,6,0,0.1948201189832338,0.5992428339643051,0.5939603896040729,0.7664466411874704,7.009363225873151,0,0,0.2357022603955158,6,0,0,4.031516651189607,0.0,0,0,0,0.0864197530864197,1.6774566418907493
2,0.1119914010225625,9,2,4.9767541818181735,0.7517355371900825,0.4172980169471578,0.596658051099774,8.002963413792383,1,3,0.9951392108147086,5,2,2,5.23109312249756,18.74878713724405,2,2,1,0.10239651416122,1.5408956408550565
2,0.1560631617554167,9,2,-0.3310880428316483,0.6841165972635336,0.5185268902777258,0.6142393940125529,8.002933962661643,0,1,0.3779611588277282,5,1,1,4.87926809060743,13.764808616296849,2,1,0,0.0944444444444445,1.5223325638540284
0,0.1427863565783301,5,0,1.2812118016528915,0.5474380165289257,0.591794732011621,0.7928938292562812,7.00827245222462,0,0,0.3650450047968233,7,0,1,4.166582551467688,4.9839785209472085,2,0,0,0.072463768115942,2.112764392794155
2,0.1222528281753013,11,3,-0.1872397448015068,0.7655954631379959,0.4473084886128365,0.5877483458424367,8.005283891372082,1,2,0.9061001306199712,6,1,2,5.175735869100492,23.147628396607335,3,2,1,0.0908119658119658,1.5717261117409929
2,0.1450195914455164,13,4,5.437375000000004,0.85,0.3383800414654784,0.6312771857064785,8.007931792115984,0,1,1.1010550233876402,5,2,2,4.858171939471841,9.976383253582878,3,1,0,0.1002178649237473,1.4794742084694494
2,0.111669808927669,11,2,5.608287626962137,0.7466912896275777,0.4457048639895311,0.5480173189425999,8.00296510796947,1,3,0.917848813276407,5,2,2,5.188067426407487,9.374393568622027,4,3,1,0.1011904761904762,1.4867246157722347
2,0.1148159447272882,9,2,4.900643222222222,0.7433333333333335,0.4530494422224699,0.5661748796314886,8.002963524705732,0,3,0.9178488132764072,5,2,1,4.964735178725505,13.764808616296849,3,3,1,0.103030303030303,1.6191752011195757
2,0.1636752989784869,4,0,0.7357846730528903,0.599750104123282,0.5274280855299998,1.0690214533546372,4.005314865101572,0,1,0.6300398276929223,3,1,1,4.303713293961587,4.992404732635669,2,2,0,0.0888888888888889,2.2127966742252454
1,0.1149496171345176,10,2,-2.1317368888888915,0.583822222222222,0.5708020091699898,0.5977149194389123,8.002969043346987,0,0,0.6380711874576983,6,0,0,4.968427690322804,13.57536727942146,1,1,0,0.0753295668549906,2.064427790850412
1,0.0980260016660496,8,0,2.2614194699837844,0.6154678204434829,0.6265968741297694,0.7888385013234049,7.00827547450331,0,1,0.3372672270190456,6,2,2,5.2670719120077845,4.9839785209472085,3,2,1,0.0625,2.21389045014496
0,0.0798824438065547,14,0,-7.098375557612988,0.5969194512246445,0.5661002755131125,0.7201098324693824,7.01377801101378,0,3,1.1395905230010668,2,0,0,4.99839421965834,4.794537184071822,0,0,0,0.0883190883190883,1.8706719721356733
2,0.1387737459343323,10,3,6.652363923182429,0.8010973936899864,0.4059598676196671,0.5990329802579439,8.005249211514917,0,2,0.4267766952966369,5,3,1,4.688520670210249,23.147628396607335,2,2,0,0.0905349794238683,1.686214862534862
1,0.1133852126702606,7,2,1.9811640000000008,0.6778698224852071,0.5279225036837542,0.6202963724828208,8.002964299947593,0,1,0.3343574811438675,5,2,1,4.9448431973775655,8.78083009534964,1,1,0,0.0685579196217494,2.1720786244045622
0,0.1515222799837953,5,0,-0.8014440237966457,0.5592212006489995,0.5899812644693191,0.7671783538406404,7.0093628527041485,0,0,0.1178511301977579,5,0,0,3.93048777071371,0.0,0,0,0,0.0784313725490196,1.659130876454178
0,0.1474676738395411,7,0,0.5546121527777772,0.6180555555555555,0.456717516665985,0.6603432904878515,7.010458703680823,0,1,0.5479489500391173,4,0,0,4.615601562950724,4.794537184071822,1,0,0,0.0900900900900901,1.8820197314263665
2,0.1532855269919271,10,2,-1.8518608566329569,0.6841165972635336,0.5176796471301514,0.7173207166739157,8.004640576116978,0,1,0.6879108717371414,4,1,2,4.784142858171085,8.78083009534964,2,1,0,0.0944444444444444,1.5329021006550767
3,0.1420566133543533,4,0,-2.8233461248285296,0.5984224965706447,0.5969690763874663,0.7064982163796846,7.008271233972515,0,2,0.7711653842462115,3,1,0,3.766047753022748,0.0,1,1,0,0.0888888888888889,2.09067932728647
0,0.2019808667630487,4,0,-0.3024913494809691,0.5813148788927336,0.600562477319463,0.8585879753647171,7.008271093293381,0,0,0.2757834230632086,5,0,0,3.873221296687272,0.0,0,0,0,0.0952380952380952,1.8379926337691488
0,0.1308097701099272,6,0,4.278895999999996,0.56,0.5368477600124404,0.6997993349386539,7.0093627835498085,0,0,0.1360827634879543,6,0,0,3.9235908204078274,0.0,0,0,0,0.0760233918128655,1.7060289814479377
2,0.1465831690687901,10,3,-0.2792616299821512,0.8185603807257585,0.4091302742457241,0.6165287982018103,8.005246554594887,0,1,1.4067480763693172,5,2,1,4.812075712505882,23.147628396607335,2,1,0,0.1212121212121212,1.4844598977995442
1,0.1465458026010148,7,0,-0.1801441082235672,0.6258454966180133,0.6774429802701615,0.5464166339927793,7.008271205493412,0,0,0.2471938745990654,5,1,0,4.295540323225583,0.0,3,3,1,0.0694444444444444,2.2051850479212702
2,0.1895732239021346,6,0,0.0479798392987592,0.7056245434623813,0.5587787302668082,0.715684503537877,6.027273098331374,1,2,0.4285038571436111,3,1,0,4.736216203349847,4.992404732635669,2,2,1,0.0980392156862745,1.8208796296296297
2,0.1547549085905224,10,0,-0.0996528925619827,0.6528925619834709,0.5235207426456152,0.7480741303012757,7.008271330594125,0,2,0.4978909578906803,3,1,3,5.078638720860853,14.960361774530089,4,2,1,0.0846560846560846,1.8064536092214665
2,0.1597653078150508,10,1,1.584355999999998,0.6666666666666665,0.4211107848971245,0.7388538832601161,8.001918481925216,0,1,0.3089255650988789,6,1,3,4.669196429470699,4.39041504767482,2,1,0,0.0722222222222222,1.6853580876795162
1,0.1171798691032927,9,0,0.5288812535184916,0.6474010133233252,0.6492852098562784,0.7395407183793996,7.014582441800853,0,0,0.7826513593172449,4,0,0,5.101798230589326,8.417796984328938,2,2,1,0.0867446393762183,2.00996184109876
1,0.0932475252702893,11,2,-1.7603865766818898,0.5983632692103306,0.5283744109203186,0.5904259940529147,8.002973361385514,0,2,0.6622720718943457,4,1,0,5.238951311585635,8.78083009534964,2,2,0,0.073015873015873,1.9533536816820027
1,0.1240936659542167,9,1,-0.3894112240484223,0.624567474048443,0.6239957583983713,0.7106040939759557,8.001922966254337,0,0,0.8190355937288492,6,0,0,4.969240782172285,12.808212032003755,0,0,0,0.0796645702306079,2.002160234995367
2,0.1543362888738363,7,1,-1.3206450850661615,0.6030245746691874,0.554938510837406,0.6836337408701249,8.001918355709558,0,2,0.4285038571436111,3,1,1,4.6886408265664326,14.366798301257695,3,2,1,0.0813008130081301,1.8775127440400712
0,0.1128227337938281,15,4,0.0579367346938773,0.5545578231292515,0.5347997350498267,0.6300178027008615,8.006746386321858,0,3,0.8580267259220744,2,0,1,5.198051617894332,17.56166019069928,1,0,0,0.0888888888888889,1.7451264018766142
2,0.1084273358356349,10,2,1.3319270551508915,0.7127991675338189,0.5012476992100621,0.6406898799929543,8.002961990471873,0,3,0.6244637527631023,5,2,2,5.066784213473103,18.74878713724405,2,2,1,0.1047008547008547,1.6196512707470498
2,0.1114632106498695,12,4,3.015578106508872,0.7928994082840235,0.4261707988980717,0.5715343557294229,8.006048775244272,1,3,0.8838281224044185,5,2,2,5.262845727714873,18.155223663971668,3,2,1,0.1069182389937107,1.4107952304593856
2,0.120678286462393,12,2,-4.003215695600469,0.6944114149821642,0.4302203792705533,0.5902697845979074,8.002965349756861,0,1,0.7893477753871271,10,1,2,5.416435469706245,19.350776822204907,5,3,1,0.0833333333333333,1.7951736355054564
3,0.1512939288697549,7,0,1.110850716049382,0.6844444444444444,0.5089897498746591,0.7677255293836529,7.008270767595798,0,1,0.8392067659901886,5,1,1,4.8469742072484765,4.992404732635669,3,1,0,0.0959595959595959,1.9697271825396825
1,0.1273852852637938,11,2,2.6731660908695,0.6163448976629409,0.5307873203273102,0.5759130603473949,8.002972792766355,0,0,0.7102699069320637,7,0,0,5.407347740846917,8.78083009534964,2,2,0,0.07085346215781,1.8897491625112368
2,0.1572668726282206,8,1,1.8390561224489776,0.7278911564625851,0.4387171330780264,0.6896790594881196,8.001919350542915,0,1,0.4267766952966369,5,1,1,4.859828661431134,14.366798301257695,2,1,0,0.0921409214092141,1.5612375225317143
2,0.2881212063305528,3,0,0.0331229916897512,0.5318559556786704,0.6377445168938947,1.2395892861911506,4.005299608030812,0,0,0.0833333333333333,2,0,0,3.5110854081804264,4.992404732635669,1,1,1,0.0694444444444444,2.0816203703703704
2,0.1277978578732202,10,3,0.1915358223062412,0.7788279773156902,0.4030096887239745,0.5892345676667178,8.005285467580183,1,2,0.8787282381853759,6,1,1,5.115847010357807,23.147628396607335,2,2,1,0.0957446808510639,1.4965744779444274
0,0.1839267265557256,3,0,-1.0283521713265908,0.7697798929208803,0.5024828314844162,0.706425226884456,7.008270461561384,0,1,0.8257410459014871,2,1,0,4.473048041045146,0.0,1,3,1,0.0981912144702842,2.1660988284202567
2,0.1765385063684904,8,1,0.3174465028355386,0.7244801512287335,0.4903955312844612,0.7156769873775949,8.001918547444298,0,1,0.5287475472633493,5,1,1,4.849223912390625,4.39041504767482,2,1,0,0.0888888888888889,1.9015028632933124
2,0.1180101535037678,7,2,2.824729752066127,0.7590082644628101,0.4528223324683528,0.5802476274475304,8.002962948501038,1,3,0.8833310164119824,4,2,0,4.698652894949484,4.39041504767482,1,2,1,0.1,1.858795330413313
2,0.166558251834389,8,1,2.2252904536862,0.7471644612476368,0.4542145421837719,0.6560817817574035,8.001919789647255,0,1,0.6303268319714709,6,1,0,4.936180434129755,9.382819780310488,2,1,0,0.0925925925925926,1.9004130259681653
2,0.1493783978216042,11,5,4.481351700680269,0.7874149659863947,0.3973930481283423,0.6355973058914041,8.008542439333082,1,1,0.7764560638555229,5,2,1,4.859828661431134,18.75721334893252,2,1,0,0.0917874396135266,1.4964229254371055
2,0.1320488077662291,12,2,-0.594240619437527,0.7134211463154149,0.4734158750073688,0.6324529590605691,8.004642867133839,0,3,0.4978909578906802,4,2,2,4.973203473431123,14.960361774530089,4,3,1,0.0811965811965812,1.7105296145853506
1,0.1022588472230559,12,3,-2.597255741036429,0.6491508201480624,0.5755107843994385,0.6681768119105848,8.00740531243765,0,0,1.0121583242510388,6,1,0,5.1065549432126565,8.417796984328938,1,1,0,0.0762852404643449,1.869483161135155
1,0.1362449004713118,8,0,0.514085714285731,0.6140816326530611,0.7111007278952938,0.7570548236729336,7.014582952814841,0,1,0.8190355937288492,4,0,0,5.003654623809664,8.417796984328938,0,2,0,0.0856481481481481,1.9748653937349965
0,0.0902586192320368,8,0,3.5168424444766884,0.5286688924372188,0.4792962144297054,0.6408268785110642,7.009372089169,0,0,0.5777354006160562,6,0,1,4.5153441438934205,0.0,2,1,1,0.0609318996415771,2.1906290282213603
0,0.1898039392039919,4,0,-0.0374740484429069,0.6193771626297578,0.4082194381169325,0.6264883104362496,7.008283066851464,0,0,0.2471938745990654,1,0,0,4.219528282299547,4.794537184071822,2,0,0,0.0716845878136201,1.844971182917612
2,0.129564536069964,10,1,5.08030483539094,0.8010973936899864,0.4850085505817821,0.6362106744662036,8.001922548320639,1,2,1.4677523103333907,5,2,1,4.822211058152352,17.792190552950963,2,2,0,0.1152263374485597,1.4605924158978048
2,0.1950787044291628,6,2,-0.5084222222222201,0.6666666666666665,0.5341091285747167,0.59567139907182,8.002929712276414,0,2,0.4285038571436111,2,1,0,4.614369445886757,13.773234827985306,2,2,1,0.0972222222222222,1.7767113095238096
2,0.13959367840795,12,4,8.367285937499998,0.8541666666666666,0.3540133531157271,0.6211720035757382,8.007933789310869,1,1,1.0551791686195715,7,2,1,5.105388542207535,14.366798301257695,2,1,0,0.0982905982905983,1.4611271577149911
2,0.1291553935749231,10,2,2.9408846880907364,0.7788279773156903,0.4216830860930981,0.5747112751272344,8.002936169219991,1,2,0.7068754548894398,7,1,1,5.186392934223818,18.75721334893252,2,2,1,0.0957446808510639,1.5145177362854132
2,0.1126275769142274,11,3,4.56879170918367,0.7853954081632653,0.4174337269758585,0.5391242275475999,8.003974351341935,1,3,0.917848813276407,5,2,2,5.258160502376113,13.764808616296849,4,3,1,0.1033138401559454,1.443782228940959
0,0.1411594532439964,6,0,-1.091112085459183,0.5813137755102041,0.5195777127538845,0.7441040713841548,7.008272166525412,0,1,0.5321175568066727,6,0,3,4.958966082694624,4.9839785209472085,2,0,0,0.0803782505910166,2.131366190377283
0,0.1352002801057355,7,0,-2.7209623999999937,0.6,0.4697417900108854,0.5966338715670036,8.001939431424395,0,0,0.3707908118985982,5,0,0,4.483074189428572,0.0,0,0,0,0.0854700854700855,1.723075923572302
2,0.1199173565422318,8,1,2.3587113854595314,0.6971879286694103,0.4180357662111079,0.6591884179091662,8.001920292507158,1,2,0.6747578980827672,6,1,1,5.231467826117349,14.366798301257695,2,2,1,0.091016548463357,1.7253313649967692
2,0.1195656378464376,14,0,-6.61669615512464,0.5433795013850417,0.5995756699414859,0.7424001381397789,7.012667375484336,0,2,0.7614856834587245,1,0,0,5.045200977892471,0.0,1,0,0,0.0957854406130268,1.8462087416192337
0,0.0911226890402855,12,0,-0.9352297258979048,0.6677693761814745,0.628291835362224,0.7401670797129033,7.015595485034855,0,1,1.4295947831040978,7,1,0,4.944634718969262,8.417796984328938,0,1,0,0.0854700854700855,1.88175426657199
0,0.1826651595512046,5,3,-1.5300000000000002,0.7314285714285714,0.3855603855603855,0.5739136116225201,8.007391041907592,0,0,0.7615455551100488,3,1,0,3.3703252223924745,0.0,0,1,0,0.0935672514619883,1.7943023403020348
2,0.140752158617079,11,2,-1.1734719473122062,0.7604129583481667,0.3856543546990913,0.5916134912022527,8.003007242863145,0,1,0.7602579030144678,9,1,2,5.081417388403003,13.764808616296849,3,1,0,0.0946502057613169,1.5071496071956725
1,0.1413163220564632,6,0,-2.0771896683673323,0.4845521541950113,0.6759946657531568,0.7018839928406719,7.009362366402439,0,2,0.6677944349514443,2,0,0,4.7091736372400215,0.0,1,1,0,0.0851063829787234,2.203124842036764
